fact_id,qid,name_a_dev,name_a_lat,name_b_dev,name_b_lat,dev_lang,relation_tier_num,relation_tier,name_b_dev_source,name_b_lat_source,generated_lat,name_b_cross_score,occupation_qids,country_qids,lang_priority,a_b_dev_similarity,audit_pass,issues,split,sim_first_name,sim_second_name,devanagari_pair_similarity,machine_notes,same_person,both_are_real_names,two_scripts_same_name_a,two_scripts_same_name_b,keep,reviewer_notes,source_url,review_method,corpus_batch,name_a_dev_source,name_a_lat_source,name_a_cross_score,a_b_lat_similarity,sitelink_count
q47087,Q47087,आर्थर सी. क्लार्क,Arthur C. Clarke,आर्थर चार्ल्स क्लार्क,Arthur Charles Clarke,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,73.68421053,Q11900058|Q15980158|Q169470|Q18844224|Q205375|Q28389|Q36180|Q6625963|Q846430,Q145,0,78.78787879,1,,train,0.64,0.76,0.86,"the two Devanagari names are 86% similar, so Dev-Dev is near-trivial while Lat-Lat is not",yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47087,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q47163,Q47163,विट्रुवियस,Vitruvius,मार्कस विट्रुवियस पोलियो,Marcus Vitruvius Pollio,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,75.55555556,Q36180|Q4070283|Q42973|Q81096,Q1747689,0,62.5,1,,test,0.89,0.81,0.63,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47163,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q47478,Q47478,स्वामी विवेकानन्द,Swami Vivekananda,नरेंद्रनाथ दत्त,Narendranath Datta,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,alias,FALSE,97.14285714,Q11774202|Q12859263|Q177220|Q3579035|Q36180|Q37226|Q4964182|Q49757|Q64711780|Q733786|Q864380,Q129286,0,20,1,,validation,0.79,0.84,0.22,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47478,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q47480,Q47480,पॉल डिराक,Paul Dirac,पॉल एड्रियन मौरिस डिराक,Paul Adrien Maurice Dirac,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,69.3877551,Q121594|Q169470|Q170790|Q19350898|Q3400985|Q37226|Q81096|Q901|Q974144,Q145|Q39,0,50,1,,validation,0.5,0.65,0.56,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47480,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q47778,Q47778,गैरी लाइनकर,Gary Lineker,गैरी विंस्टन लाइनकर,Gary Winston Lineker,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,70,Q135301631|Q1930187|Q2986228|Q937857,Q145,0,71.42857143,1,,validation,0.7,0.7,0.71,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47778,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q47846,Q47846,नाओटो कान,Naoto Kan,कान नाओटो,Kan Naoto,hi,3,alias_observed,google_en_to_hi,alias,FALSE,94.11764706,Q1622272|Q19350898|Q82955,Q17,0,62.5,1,,train,0.89,0.89,0.6,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q47846,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q48231,Q48231,ईदी अमीन,Idi Amin,ईदी अमीन दादा,Idi Amin Dada,hi,3,alias_observed,google_en_to_hi,alias,FALSE,95.65217391,Q189290|Q47064|Q82955,Q1036|Q1097943|Q851,0,77.77777778,1,,test,0.82,0.81,0.83,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q48231,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q482947,Q482947,नानी,Nani,लुइस कार्लोस अल्मेडा दा कुन्हा,Luís Carlos Almeida da Cunha,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,81.63265306,Q937857,Q45,0,13.33333333,1,,test,0.8,0.81,0.12,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q482947,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q492527,Q492527,वी. ओ. चिदम्बरम पिल्लै,V. O. Chidambaram Pillai,कप्पलोतिया तामिज़न,Kappalottiya Tamilan,hi,3,alias_observed,verified_hindi,alias,FALSE,89.47368421,Q15253558|Q15627169|Q30242234|Q36180|Q40348|Q43845|Q82955,Q129286,0,22.85714286,1,,train,0.65,0.78,0.18,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q492527,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q5152,Q5152,मुस्तफा कमाल अतातुर्क,Mustafa Kemal Atatürk,कमाल पाशा,Kemal Pasha,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90,Q3242115|Q36180|Q372436|Q38239859|Q82955,Q12560|Q43,0,35.71428571,1,,test,0.85,0.87,0.35,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q5152,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q539,Q539,जुज़ेप्पे गारिबाल्दी,Giuseppe Garibaldi,गारिबाल्दी,Garibaldi,hi,3,alias_observed,verified_hindi,alias,FALSE,100,Q1397808|Q178197|Q18814623|Q30242234|Q36180|Q47064|Q82955,Q142|Q162192|Q172579|Q2577303|Q419,0,66.66666667,1,,train,0.74,0.86,0.67,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q539,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q55719,Q55719,सरोजिनी वैद्य,Sarojini Vaidya,सरोजिनी शंकर वैद्य,Sarojini Shankar Vaidya,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90.47619048,Q36180,Q1775277|Q668,0,85.71428571,1,,train,0.89,0.87,0.82,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55719,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q55722,Q55722,चिंतामण विनायक वैद्य,Chintaman Vinayak Vaidya,चि. वि. वैद्य,Chi. Vi. Vaidya,hi,3,alias_observed,manual,alias,FALSE,90.90909091,Q16533|Q2516866|Q36180|Q4479442,Q129286,0,71.42857143,1,,validation,0.84,0.86,0.62,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55722,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q55760,Q55760,गोविंद सखाराम सरदेसाई,Govind Sakharam Sardesai,रियासत्कर सरदेसाई,Riyasatkar Sardesai,hi,3,alias_observed,google_en_to_hi,alias,FALSE,92.30769231,Q1622272|Q201788|Q36180,Q129286|Q1775277|Q668,0,62.85714286,1,,train,0.87,0.84,0.61,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55760,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q55769,Q55769,पांडुरंग सदाशिव साने,Pandurang Sadashiv Sane,साने गुरुजी,Sane Guruji,hi,3,alias_observed,manual,alias,FALSE,100,Q14467526|Q1930187|Q2516866|Q333634|Q36180|Q4853732|Q7019111,Q129286|Q1775277|Q668,0,28.57142857,1,,test,0.86,0.91,0.27,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55769,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q55781,Q55781,विश्वनाथ काशीनाथ राजवाड़े,Vishwanath Kashinath Rajwade,इतिहासाचार्य राजवाड़े,Itihasacharya Rajwade,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90,Q1607826|Q201788|Q36180|Q4479442,,0,53.65853659,1,,train,0.79,0.77,0.33,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q55781,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57063,Q57063,फिलिप लेनार्ड,Philipp Lenard,फिलिप एडुआर्ड एंटोन वॉन लेनार्ड,Philipp Eduard Anton von Lenard,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,81.3559322,Q1622272|Q169470|Q205375|Q82955,Q183|Q28,0,61.53846154,1,,train,0.89,0.83,0.58,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57063,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57068,Q57068,विल्हेम विएन,Wilhelm Wien,विल्हेम कार्ल वर्नर ओटो फ्रिट्ज़ फ्रांज विएन,Wilhelm Carl Werner Otto Fritz Franz Wien,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,58.53658537,Q1622272|Q169470|Q19350898,Q183,0,50,1,,train,0.78,0.64,0.48,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57068,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57159,Q57159,गुस्ताव बाउर,Gustav Bauer,गुस्ताव एडॉल्फ बाउर,Gustav Adolf Bauer,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68.42105263,Q15627169|Q82955,Q183|Q27306,0,80,1,,train,0.72,0.68,0.8,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57159,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57336,Q57336,अली ख़ामेनेई,Ali Khamenei,अली होसैनी खामेनेई,Ali Hosseini Khamenei,hi,3,alias_observed,verified_hindi,alias,FALSE,91.89189189,Q1999841|Q2259532|Q333634|Q36180|Q49757|Q82955,Q107258515|Q794,0,76.92307692,1,,train,0.88,0.83,0.8,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57336,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q57338,Q57338,महिन्द राजपक्ष,Mahinda Rajapaksa,महिन्द,Mahinda,hi,3,alias_observed,verified_hindi,alias,FALSE,100,Q15627169|Q2285706|Q40348|Q82955,Q854,0,44.44444444,1,,train,0.76,0.83,0.5,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57338,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q57373,Q57373,आसिफ अली जरदारी,Asif Ali Zardari,आसिफ़ ज़रदारी,Asif Zardari,hi,3,alias_observed,google_en_to_hi,alias,FALSE,91.66666667,Q131524|Q82955,Q843,0,72,1,,train,0.67,0.64,0.75,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57373,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57384,Q57384,वर्नर वॉन ब्रौन,Wernher von Braun,वर्नर मैग्नस मैक्सिमिलियन फ़्रीहरर वॉन ब्रौन,Wernher Magnus Maximilian Freiherr von Braun,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,61.53846154,Q10497074|Q15980158|Q169470|Q1779650|Q205375|Q47064|Q81096,Q30|Q41304|Q43287|Q713750|Q7318,0,50,1,,train,0.57,0.61,0.53,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57384,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q57705,Q57705,पेरी क्रिस्टी,Perry Christie,पेरी ग्लैडस्टोन क्रिस्टी,Perry Gladstone Christie,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,72.72727273,Q11513337|Q82955,Q778,0,70.58823529,1,,test,0.62,0.65,0.67,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q57705,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q58441,Q58441,रोबिन्हो,Robinho,रॉबसन डी सूज़ा,Robson de Souza,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,60,Q18515558|Q628099|Q937857,Q155,0,31.57894737,1,,test,1,0.6,0.55,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q58441,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q59192,Q59192,माइकल डॉसन,Michael Dawson,माइकल रिचर्ड डॉसन,Michael Richard Dawson,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,65.11627907,Q937857,Q145,0,76.92307692,1,,test,0.54,0.62,0.78,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q59192,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q60068,Q60068,रजनीकांत,Rajinikanth,शिवाजी राव गायकवाड़,Shivaji Rao Gaekwad,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,70.27027027,Q10800557|Q177220|Q28389|Q3282637|Q33999|Q36180,Q668,0,33.33333333,1,,train,0.76,0.7,0.27,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q60068,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q60903,Q60903,जॉर्ज यूरी राइट,George Yury Right,यूरी नेस्टरेंको,Yury Nesterenko,hi,2,explicit_plus_alias:pseudonym,google_en_to_hi,P742,FALSE,75.86206897,Q36180|Q49757|Q82594,Q159|Q30,0,38.46153846,1,,train,0.44,0.76,0.38,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q60903,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,,,
q687,Q687,मोलिएरे,Molière,जीन-बैप्टिस्ट पॉक्वेलिन,Jean-Baptiste Poquelin,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,62.85714286,Q1776724|Q214917|Q2259451|Q3387717|Q33999|Q36180|Q39020112|Q487596|Q49757|Q9334029,Q70972,0,26.08695652,1,,validation,0.77,0.7,0.18,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q687,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q7186,Q7186,मैरी क्यूरी,Marie Curie,मरिया सालोमिया स्कोलोडोव्स्का,Marya Salomea Skłodowska,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,80.85106383,Q1622272|Q169470|Q593644,Q142|Q207272|Q34266,0,27.02702703,1,,train,0.57,0.69,0.32,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7186,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q7241,Q7241,रवीन्द्रनाथ टैगोर,Rabindranath Tagore,रवीन्द्रनाथ ठाकुर,Ravindranath Thakur,hi,3,alias_observed,google_en_to_hi,alias,FALSE,89.47368421,Q1028181|Q115784320|Q11774202|Q15949613|Q16611574|Q177220|Q214917|Q2526255|Q30242234|Q33999|Q3579035|Q36180|Q36834|Q483501|Q4964182|Q49757|Q6625963|Q753110|Q8178443|Q822146,Q129286,0,70.96774194,1,,test,0.62,0.81,0.84,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7241,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q7245,Q7245,मार्क ट्वैन,Mark Twain,सेम्युअल लेन्गहोर्न क्लेमेन्स,Samuel Langhorne Clemens,hi,2,explicit_plus_alias:birth_name,verified_hindi,P1477,FALSE,70.83333333,Q12144794|Q12406482|Q175151|Q18814623|Q18844224|Q1930187|Q3579035|Q3606216|Q36180|Q37226|Q475604|Q4853732|Q4991371|Q6051619|Q6625963,Q30,0,37.83783784,1,,train,0.63,0.73,0.36,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7245,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q72984,Q72984,बिंग क्रॉस्बी,Bing Crosby,हैरी लिलिस क्रॉस्बी,Harry Lillis Crosby,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,66.66666667,Q10798782|Q10800557|Q10871364|Q15981151|Q177220|Q2259451|Q2405480|Q245068|Q2722764|Q28389|Q3282637|Q33999|Q36180|Q36834|Q43845|Q44508716|Q47541952|Q578109|Q639669|Q69423232,Q30,0,57.14285714,1,,validation,0.73,0.67,0.53,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q72984,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q7299631,Q7299631,रेज़र स्मिथ,Razor Smith,विलियम चार्ल्स स्मिथ,William Charles Smith,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,73.68421053,Q12299841,Q145|Q174193,0,44.44444444,1,,train,0.7,0.74,0.47,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7299631,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,manual,,,,
q738368,Q738368,चन्द्रशेखर आज़ाद,Chandra Shekhar Azad,चन्द्रशेखर तिवारी,Chandrashekhar Tiwari,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,82.05128205,Q30242234|Q3242115,Q129286,0,71.42857143,1,,train,0.74,0.79,0.67,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q738368,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q7450,Q7450,असीमा चैटर्जी,Asima Chatterjee,असीमा चट्टोपाध्याय,Asima Chattopadhyay,hi,3,alias_observed,verified_hindi,alias,FALSE,94.44444444,Q1622272|Q2374149|Q36180|Q593644,Q129286|Q1775277|Q668,0,55.17241379,1,,test,0.65,0.8,0.59,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q7450,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q80405,Q80405,जूलियन मूर,Julianne Moore,जूली ऐनी स्मिथ,Julie Anne Smith,hi,2,explicit_plus_alias:birth_name,verified_hindi,P1477,FALSE,78.57142857,Q10798782|Q10800557|Q2259451|Q2405480|Q3282637|Q33999|Q36180|Q482980|Q4853732|Q578109|Q639669,Q145|Q30,0,34.7826087,1,,test,0.58,0.73,0.57,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q80405,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q82180,Q82180,माता हरी,Mata Hari,मार्गरेटा गीर्टरुइडा ज़ेले,Margaretha Geertruida Zelle,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,84,Q376924|Q5420718|Q5716684|Q9352089,Q29999,0,31.25,1,,train,0.8,0.75,0.24,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q82180,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q8873,Q8873,सत्यजित राय,Satyajit Ray,माणिक दा,Manik Da,hi,3,alias_observed,verified_hindi,alias,FALSE,93.33333333,Q1028181|Q1414443|Q1930187|Q222344|Q2526255|Q28389|Q3282637|Q36180|Q36834|Q4220892|Q4853732|Q49757|Q7042855|Q753110|Q822146,Q129286|Q1775277|Q668,0,12.5,1,,train,0.74,0.82,0,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q8873,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
q9061,Q9061,कार्ल मार्क्स,Karl Marx,कार्ल हेनरिक मार्क्स,Karl Heinrich Marx,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68.57142857,Q188094|Q1930187|Q201788|Q2306091|Q3242115|Q36180|Q4964182|Q49757|Q82955,Q174193|Q223050|Q27306,0,80,1,,test,0.74,0.73,0.78,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9061,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q9161,Q9161,जोसिप ब्रोज़ टीटो,Josip Broz Tito,टीटो,Tito,hi,2,explicit_plus_alias:pseudonym,google_en_to_hi,P742,FALSE,100,Q111837|Q1397808|Q196721|Q3242115|Q3479990|Q372436|Q82955|Q860918,Q1277557|Q15102440|Q191077|Q28|Q83286,0,44.44444444,1,,train,0.79,1,0.4,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9161,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q93330,Q93330,जुआन पेरोन,Juan Perón,जुआन डोमिंगो पेरोन,Juan Domingo Perón,hi,2,explicit_plus_alias:birth_name,google_en_to_hi,P1477,FALSE,68.42105263,Q189290|Q372436|Q82955,Q414,0,72,1,,validation,0.8,0.86,0.8,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q93330,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q9513,Q9513,ए. पी. जे. अब्दुल कलाम,A. P. J. Abdul Kalam,अब्दुल कलाम,Abdul Kalam,hi,3,alias_observed,google_en_to_hi,alias,FALSE,90.90909091,Q10497074|Q15895020|Q37226|Q49757|Q81096|Q82955|Q901,Q129286|Q1775277|Q668,0,80,1,,train,0.76,0.9,0.82,one Latin name contains the other,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9513,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,google_en_to_hi,,,,
q9535,Q9535,शाहरुख़ ख़ान,Shah Rukh Khan,किंग खान,King Khan,hi,2,explicit_plus_alias:pseudonym,verified_hindi,P742,FALSE,77.77777778,Q10798782|Q10800557|Q28389|Q3282637|Q33999|Q5716684|Q578109|Q639669|Q947873,Q668,0,37.5,1,,validation,0.92,0.94,0.4,,yes,yes,yes,yes,yes,,https://www.wikidata.org/wiki/Q9535,aligned_google_en_to_hi_plus_manual_verification,hindi_converted_601,verified_hindi,,,,
