fact_id,qid,name_a_dev,name_a_lat,name_b_dev,name_b_lat,dev_lang,relation_tier,relation_tier_num,name_b_dev_source,name_b_lat_source,generated_lat,occupation_qids,country_qids,review_method,corpus_batch,split,origin
q184885,Q184885,करीना कपूर,Kareena Kapoor,करीना कपूर खान,Kareena Kapoor Khan,mr,alias_observed,3,alias,alias,False,Q10800557|Q33999|Q4610556|Q5716684,Q668,same-QID observed-name provenance + lexical audit,extension,,native
q485946,Q485946,इतमार फ्रँको,Itamar Franco,इतमार ऑगुस्तो कॉतियेरो फ्रँको,Itamar Augusto Cautiero Franco,mr,alias_observed,3,alias,alias,False,Q193391|Q82955,Q155,same-QID observed-name provenance + lexical audit,extension,,foreign
q189008,Q189008,काँस्तान्तिन झिर्यानोव्ह,Konstantin Zyryanov,कोंस्तंतीं ज्य्रीअनोव,Konstantin ZYRIANOV,mr,alias_observed,3,alias,alias,False,Q628099|Q937857,Q159,same-QID observed-name provenance + lexical audit,extension,,foreign
q34448,Q34448,महमूद अहमदिनेजाद,Mahmoud Ahmadinejad,महमूद अहमदीनेजाद,Mahmūd Ahmadinezhād,mr,alias_observed,3,alias,alias,False,Q1622272|Q48352|Q81096|Q82955,Q794,same-QID observed-name provenance + lexical audit,extension,,foreign
q4961182,Q4961182,ब्रेंडन जुलियन,Brendon Julian,ब्रेंडन पॉल जुलियन,Brendon Paul Julian,mr,alias_observed,3,alias,alias,False,Q12299841,Q408|Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q312505,Q312505,हेक्टर बाल्दासी,Héctor Baldassi,हेक्टर बाल्डासी,Hector Baldassi,mr,alias_observed,3,alias,alias,False,Q82955|Q859528,Q414,same-QID observed-name provenance + lexical audit,extension,,foreign
q3527993,Q3527993,परवेझ सज्जाद,Pervez Sajjad,परवेझ सज्जाद हसन,Pervez Sajjad Hasan,mr,alias_observed,3,alias,alias,False,Q12299841,Q129286|Q843,same-QID observed-name provenance + lexical audit,extension,,native
q203690,Q203690,ब्रायन एपस्टाईन,Brian Epstein,ब्रायन सॅम्युएल एपस्टाईन,Brian Samuel Epstein,mr,alias_observed,3,alias,alias,False,Q131524|Q1320883|Q13235160|Q1344174|Q183945|Q3089940|Q43845|Q943995,Q145,same-QID observed-name provenance + lexical audit,extension,,foreign
q1392178,Q1392178,ग्लेन मॅक्ग्राथ,Glenn McGrath,ग्लेन डोनाल्ड मॅकग्रा,Glenn Donald McGrath,mr,alias_observed,3,alias,alias,False,Q12299841,Q408,same-QID observed-name provenance + lexical audit,extension,,foreign
q189542,Q189542,स्टेफान एडबर्ग,Stefan Edberg,स्टेफान बेंग्ट एडबर्ग,Stefan Bengt Edberg,mr,alias_observed,3,alias,alias,False,Q10833314|Q16278103,Q34,same-QID observed-name provenance + lexical audit,extension,,foreign
q236503,Q236503,फर्नान्डो कोलोर डी मेलो,Fernando Collor de Mello,फर्नान्डो अफोन्सो कोलोर डी मेलो,Fernando Affonso Collor de Mello,mr,alias_observed,3,alias,alias,False,Q36180|Q82955,Q155,same-QID observed-name provenance + lexical audit,extension,,foreign
q103774,Q103774,पं. रवी शंकर,Pandit Ravi Shankar,रवी शंकर,Ravi Shankar,mr,alias_observed,3,alias,label,False,Q158852|Q177220|Q2526255|Q36834|Q51679083|Q639669|Q82955,Q129286|Q1775277|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q32927,Q32927,व्हॅलेरी लिओटिएव,Valery Leontiev,वालेरी याकोलेविछ लेंटिव,Valery Yakovlevich Leontiev,mr,alias_observed,3,alias,alias,False,Q10798782|Q10800557|Q177220|Q33999|Q36834|Q49757|Q5716684,Q15180|Q159|Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q193492,Q193492,डॅनियेल अराप मुआ,Daniel arap Moi,डॅनियेल तोरोइच अराप मुआ,Daniel Torotich arap Moi,mr,alias_observed,3,alias,alias,False,Q82955|Q83307,Q114,same-QID observed-name provenance + lexical audit,extension,,foreign
q3525834,Q3525834,जोडी फील्ड्स,Jodie Fields,जोडी मरी फील्ड्स,Jodie Maree Fields,mr,alias_observed,3,alias,alias,False,Q12299841,Q408,same-QID observed-name provenance + lexical audit,extension,,foreign
q3348235,Q3348235,इयान स्मिथ,Ian Smith,इयान डेव्हिड स्टॉकली स्मिथ,Ian David Stockley Smith,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q41914,Q41914,डॉ. मनमोहन सिंग,Dr Manmohan Singh,मनमोहन सिंघ,Manmohan Singh,mr,alias_observed,3,alias,label,False,Q1622272|Q188094|Q212238|Q806798|Q82955,Q129286|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q185225,Q185225,सन्ती काजोर्ला,Santi Cazorla,सान्टियोगो काझोर्ला गोन्झालेझ,Santiago Cazorla Gonzalez,mr,alias_observed,3,alias,alias,False,Q937857,Q29,same-QID observed-name provenance + lexical audit,extension,,foreign
q3530761,Q3530761,हामिश बेनेट्ट,Hamish Bennett,हामिश काईल बेनेट,Hamish Kyle Bennett,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q192689,Q192689,बर्ट्राम ब्रॉकहाउस,Bertram Brockhouse,बर्ट्राम नेव्हिल ब्रॉकहाउस,Bertram Neville Brockhouse,mr,alias_observed,3,alias,alias,False,Q1622272|Q16742096|Q169470,Q16,same-QID observed-name provenance + lexical audit,extension,,foreign
q2038289,Q2038289,टोनी ग्रेग,Tony Greig,अँथोनी विल्यम ग्रेग,Anthony William Greig,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q3526896,Q3526896,आल्बर्ट ट्रॉट,Albert Trott,आल्बर्ट एडविन ट्रॉट,Albert Edwin Trott,mr,alias_observed,3,alias,alias,False,Q12299841,Q408|Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q954720,Q954720,योहान सेबास्टियन वेलहावेन,Johan Sebastian Welhaven,योहान सेबास्टियन कॅमरमायर वेलहावेन,Johan Sebastian Cammermeyer Welhaven,mr,alias_observed,3,alias,alias,False,Q13570226|Q1622272|Q214917|Q36180|Q4263842|Q4964182|Q49757,Q20,same-QID observed-name provenance + lexical audit,extension,,foreign
q58292,Q58292,एस.एम. कृष्णा,S. M. Krishna,सोमनहल्ली मल्ला कृष्णा,Somanahalli Mallaiah Krishna,mr,alias_observed,3,alias,alias,False,Q40348|Q82955,Q129286|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q5526073,Q5526073,गॅरी ट्रूप,Gary Troup,गॅरी बर्ट्राम ट्रूप,Gary Bertram Troup,mr,alias_observed,3,alias,alias,False,Q10547393|Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q52157472,Q52157472,एरिक बोवेन,Eric Bowen,एरिक ह्युबर्ट बोवेन,Eric Hubert Bowen,mr,alias_observed,3,alias,alias,False,Q483501,Q1775277|Q20|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q3529779,Q3529779,टिमोथी ग्रँट साउथी,Timothy Grant Southee,टिम साऊथी,Tim Southee,mr,alias_observed,3,alias,label,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q36226,Q36226,ॲम्बर रायने,Amber Rayne,ॲबर रायने,Amber Ryane,mr,alias_observed,3,alias,alias,False,Q10800557|Q4610556|Q488111|Q8193763,Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q131355,Q131355,झुल्फिकार अली भुट्टो,Zulfikar Ali Bhutto,ज़ुल्फिकार अली भुट्टो,Shaheed Zulfiqar Ali Bhutto,mr,alias_observed,3,alias,alias,False,Q193391|Q40348|Q82955,Q129286|Q843,same-QID observed-name provenance + lexical audit,extension,,native
q1766640,Q1766640,वकार युनिस,Waqar Younis,वकार युनिस मैतला,Waqar Younis Maitla,mr,alias_observed,3,alias,alias,False,Q12299841|Q2066131,Q843,same-QID observed-name provenance + lexical audit,extension,,foreign
q29328,Q29328,ब्री लार्सन,Brianne Larson,ब्री लारसन,Brie Larson,mr,alias_observed,3,alias,label,False,Q10798782|Q10800557|Q177220|Q2526255|Q28389|Q3282637|Q33999|Q3455803|Q578109,Q16|Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q5106066,Q5106066,ख्रिस केर्न्स,Chris Cairns,ख्रिस्टोफर लान्स केर्न्स,Christopher Lance Cairns,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q313903,Q313903,बाल्थाझार योहान्स वॉर्स्टर,Balthazar Johannes Vorster,बी.जे. वॉर्स्टर,B. J. Vorster,mr,alias_observed,3,alias,label,False,Q82955|Q83307,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q193871,Q193871,मार्शल मॅकलुहान,Marshall MacLuhan,हर्बर्ट मार्शल मॅकलुहान,Herbert Marshall McLuhan,mr,alias_observed,3,alias,alias,False,Q1622272|Q17167049|Q2306091|Q36180|Q361809|Q4263842|Q4964182|Q6051619|Q6386271|Q846430,Q16,same-QID observed-name provenance + lexical audit,extension,,foreign
q5262385,Q5262385,डेरेक स्टर्लिंग,Derek Stirling,डेरेक अलेक्झांडर स्टर्लिंग,Derek Alexander Stirling,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q81960,Q81960,रॉबर्ट बर्न्स,Robert Burns,रॉबी बर्न्स,Robbie Burns,mr,alias_observed,3,alias,alias,False,Q131512|Q14915627|Q36180|Q49757|Q753110|Q8178443,Q161885,same-QID observed-name provenance + lexical audit,extension,,foreign
q181369,Q181369,चेन निंग यांग,Chen-ning Yang,यांग चेन-निंग,Yang Chen-ning,mr,alias_observed,3,alias,alias,False,Q1622272|Q169470|Q19350898,Q13426199|Q148|Q30|Q865,same-QID observed-name provenance + lexical audit,extension,,foreign
q201885,Q201885,थेयोफानिस गेकास,Theofanis Gekas,ठोफनिस गेकास,Fanis Gekas,mr,alias_observed,3,alias,alias,False,Q628099|Q937857,Q41,same-QID observed-name provenance + lexical audit,extension,,foreign
q2725608,Q2725608,एरिक टिंडिल,Eric Tindill,एरिक विल्यम थॉमस टिंडिल,Eric William Thomas Tindill,mr,alias_observed,3,alias,alias,False,Q12299841|Q14089670|Q2143894|Q2859671,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q151364,Q151364,व्हिडकुन क्विस्लिंग,Vidkun Qvisling,व्हिडकुन अब्राहम लॉरित्झ जॉन्सोन क्विसलिंग,Vidkun Abraham Lauritz Jonssøn Quisling,mr,alias_observed,3,alias,alias,False,Q102249165|Q189290|Q4991371|Q82955,Q20,same-QID observed-name provenance + lexical audit,extension,,foreign
q3525755,Q3525755,क्लाइव्ह हाल्से,Clive Halse,क्लाइव्ह ग्रे हाल्से,Clive Gray Halse,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q57079,Q57079,युर्गन क्लिन्समान,Jürgen Klinsmann,ज्युर्गन किल्न्समन,Juergen Klinsmann,mr,alias_observed,3,alias,alias,False,Q628099|Q937857,Q183|Q30|Q713750,same-QID observed-name provenance + lexical audit,extension,,foreign
q161933,Q161933,आल्बेर्तो मोराव्हिया,Alberto Moravia,अल्बर्तो पिंकेरली,Alberto Pincherle,mr,alias_observed,3,alias,alias,False,Q1930187|Q214917|Q2526255|Q28389|Q36180|Q49757|Q6430706|Q6625963|Q82955,Q38,same-QID observed-name provenance + lexical audit,extension,,foreign
q4679585,Q4679585,ॲडम पारोरे,Adam Parore,ऍडम क्रेग पारोरे,Adam Craig Parore,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q3527828,Q3527828,मार्टिन डेव्हिड क्रोव,Martin David Crowe,मार्टीन क्रो,Martin Crowe,mr,alias_observed,3,alias,label,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q4757536,Q4757536,अँड्रु जोन्स,Andrew Jones,अँड्रु हॉवर्ड जोन्स,Andrew Howard Jones,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q4980488,Q4980488,ब्रायन यूली,Bryan Yuile,ब्रायन विल्यम यूली,Bryan William Yuile,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q3531169,Q3531169,जेसी डॅनियेल रायडर,Jesse Daniel Ryder,जेस्सी रायडर,Jesse Ryder,mr,alias_observed,3,alias,label,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q62891,Q62891,हाइके कॅमरलिंघ-ऑन्स,Heike Kamerlingh Onnes,हाइका केमरलिंघ ऑन्स,H. Kamerlingh Onnes,mr,alias_observed,3,alias,alias,False,Q1622272|Q169470|Q205375|Q901,Q29999,same-QID observed-name provenance + lexical audit,extension,,foreign
q57077,Q57077,कार्ल फर्डिनांड ब्रॉन,Karl Ferdinand Braun,फर्डिनन्ड ब्राउन,Ferdinand Braun,mr,alias_observed,3,alias,alias,False,Q1622272|Q169470|Q205375,Q27306|Q529605,same-QID observed-name provenance + lexical audit,extension,,foreign
q5386369,Q5386369,एरिक डेम्पस्टर,Eric Dempster,एरिक विल्यम डेम्पस्टर,Eric William Dempster,mr,alias_observed,3,alias,alias,False,Q12299841|Q2143894,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q7453101,Q7453101,सेरेन वॉटर्स,Seren Waters,सेरेन रॉबर्ट वॉटर्स,Seren Robert Waters,mr,alias_observed,3,alias,alias,False,Q12299841,Q114,same-QID observed-name provenance + lexical audit,extension,,foreign
q57284,Q57284,औलावुर राग्नार ग्रिमसन,Ólafur Ragnar Grímsson,ओलाफुर राग्नार ग्रिमसन,Olafur Ragnar Grimsson,mr,alias_observed,3,alias,alias,False,Q1238570|Q1622272|Q82955,Q189,same-QID observed-name provenance + lexical audit,extension,,foreign
q297000,Q297000,हेन्ड्रिक व्हेरवोर्ड,Hendrik Verwoerd,हेन्ड्रिक फ्रेंश व्हेरवोर्ड,Hendrik Frensch Verwoerd,mr,alias_observed,3,alias,label,False,Q1622272|Q212980|Q2285706|Q82955,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q3525850,Q3525850,हॅरोल्ड बॉमगार्टनर,Harold Baumgartner,हॅरोल्ड व्हेन बॉमगार्टनर,Harold Vane Baumgartner,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q55691,Q55691,शिरीष व्यंकटेश पै,Shirish Atre-Pai,शिरीष पै,Shirish Pai,mr,alias_observed,3,alias,alias,False,Q36180|Q49757|Q7019111,Q129286|Q1775277|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q167281,Q167281,अँतोनियो दि नताल,Totò Di Natale,अंतोनियो दि नताल,Antonio Di Natale,mr,alias_observed,3,alias,label,False,Q628099|Q937857,Q38,same-QID observed-name provenance + lexical audit,extension,,foreign
q40262,Q40262,डेव्हिड ग्रॉस,David Gross,डेव्हिड जोनाथन ग्रोस,David Jonathan Gross,mr,alias_observed,3,alias,alias,False,Q118313857|Q1622272|Q169470|Q19350898,Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q215522,Q215522,ग्वियेर्मो ओचोआ,Memo Ochoa,गुइलीर्मो ओचा,Guillermo Ochoa,mr,alias_observed,3,alias,label,False,Q937857,Q96,same-QID observed-name provenance + lexical audit,extension,,foreign
q79983,Q79983,होजे मौरिन्हो,José Mourinho,योसे मॉरिन्हो,Jose Mourinho,mr,alias_observed,3,alias,alias,False,Q193391|Q628099|Q937857,Q45,same-QID observed-name provenance + lexical audit,extension,,foreign
q483145,Q483145,लुइस फिगो,Luís Figo,लुईस फिगो,Luis Figo,mr,alias_observed,3,alias,alias,False,Q937857,Q45,same-QID observed-name provenance + lexical audit,extension,,foreign
q6983527,Q6983527,नाझ्मुल होसेन,Nazmul Hossain,मोहम्मद नाझ्मुल होसेन,Mohammad Nazmul Hossain,mr,alias_observed,3,alias,alias,False,Q12299841,Q902,same-QID observed-name provenance + lexical audit,extension,,foreign
q3527698,Q3527698,खंडेराव रांगणेकर,Khandu Rangnekar,खंडेराव मोरेश्वर रांगणेकर,Khanderao Moreshwar Rangnekar,mr,alias_observed,3,alias,alias,False,Q12299841,Q129286|Q1775277|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q80137,Q80137,एमिली ब्राँटी,Emily Brontë,एमिली ब्राँटे,Emily Bronte,mr,alias_observed,3,alias,alias,False,Q1540278|Q36180|Q37226|Q49757|Q6625963|Q8178443,Q174193,same-QID observed-name provenance + lexical audit,extension,,foreign
q5273218,Q5273218,डिक मोत्झ,Dick Motz,रिचर्ड चार्ल्स मोत्झ,Richard Charles Motz,mr,alias_observed,3,alias,alias,False,Q12299841|Q14089670,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q57811,Q57811,राजा परवेझ अश्रफ,Raja Pervez Ashraf,राजा परवेज़ अशरफ़,Raja Pervaiz Ashraf,mr,alias_observed,3,alias,alias,False,Q131524|Q82955,Q843,same-QID observed-name provenance + lexical audit,extension,,foreign
q5673,Q5673,हान्स क्रिस्चियन अँडरसन,Hans Christian Andersen,हॅन्स ॲन्डरसन,Hans Andersen,mr,alias_observed,3,alias,alias,False,Q117442841|Q12356615|Q15949613|Q18814623|Q1930187|Q214917|Q3455803|Q36180|Q482980|Q4853732|Q49757|Q55400155|Q6625963|Q8178443,Q62651|Q756617,same-QID observed-name provenance + lexical audit,extension,,foreign
q7437332,Q7437332,स्कॉट स्टायरिस,Scott Styris,स्कॉट बर्नार्ड स्टायरिस,Scott Bernard Styris,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q80732,Q80732,तेनसिंग नोर्गे,Tenzing Norgay,शेर्पा तेनझिंग,Sherpa Tenzing,mr,alias_observed,3,alias,alias,False,Q11900058|Q18814623|Q819677|Q9149093,Q668|Q837,same-QID observed-name provenance + lexical audit,extension,,native
q7822480,Q7822480,टोनी ग्रे,Tony Gray,अँथोनी हॉलिस ग्रे,Anthony Hollis Gray,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q335533,Q335533,आदोल्फो लोपेझ मटियोस,Adolfo López Mateos,ऍडोल्फो लोपे मटियोस,Adolfo Lopez Mateos,mr,alias_observed,3,alias,alias,False,Q40348|Q82955,Q96,same-QID observed-name provenance + lexical audit,extension,,foreign
q30547,Q30547,मदर तेरेसा,Mother Teresa,ऍग्नेस गॉन्झा बोयाझियू,Agnes Gonxha Bojaxhiu,mr,alias_observed,3,alias,alias,False,Q191808|Q219477|Q2450226|Q28146366|Q55631411|Q639669|Q8178443,Q12560|Q1775277|Q222|Q30|Q668,same-QID observed-name provenance + lexical audit,extension,,native
q167211,Q167211,अॅलन गार्शिया,Alan García,ऍलन गार्शिया,Alan Garcia,mr,alias_observed,3,alias,alias,False,Q185351|Q2306091|Q36180|Q40348|Q82955,Q419,same-QID observed-name provenance + lexical audit,extension,,foreign
q3525889,Q3525889,अॅशलिन किलोवान,Ashlyn Kilowan,अॅशलिन पेट्रो कार्लाईल किलोवान,Ashlyn Petro Carlyle Kilowan,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q3242942,Q3242942,शॉन मार्श,Shaun Marsh,शॉन एडवर्ड मार्श,Shaun Edward Marsh,mr,alias_observed,3,alias,alias,False,Q12299841,Q408,same-QID observed-name provenance + lexical audit,extension,,foreign
q5284,Q5284,बिल गेट्स,Bill Gates,"विलियम हेनरी ""बिल"" गेट्स","William Henry ""Bill"" Gates",mr,alias_observed,3,alias,alias,False,Q12362622|Q131524|Q133253419|Q15472169|Q18437198|Q36180|Q4479442|Q5482740|Q557880|Q82594|Q911554,Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q2047162,Q2047162,अब्दुल कारदार,Abdul Kardar,अब्दुल हफीझ कारदार,Abdul Hafeez Kardar,mr,alias_observed,3,alias,label,False,Q12299841|Q193391|Q82955,Q129286|Q843,same-QID observed-name provenance + lexical audit,extension,,native
q229087,Q229087,श्वाई पेंग,Shuai Peng,पेंग श्वाई,Peng Shuai,mr,alias_observed,3,alias,label,False,Q10833314,Q148,same-QID observed-name provenance + lexical audit,extension,,foreign
q311425,Q311425,ग्वादालुपे व्हिक्टोरिया,Guadalupe Victoria,होजे मिगेल रमोन अदौक्तो फर्नान्देझ इ फेलिक्स,Jose Miguel Ramon Adaucto Fernandez y Felix,mr,alias_observed,3,alias,alias,False,Q40348|Q4991371|Q82955,Q170603|Q96,same-QID observed-name provenance + lexical audit,extension,,foreign
q3522047,Q3522047,जेसन क्रेझा,Jason Krejza,जेसन जॉन क्रेझा,Jason John Krejza,mr,alias_observed,3,alias,alias,False,Q12299841,Q36|Q408,same-QID observed-name provenance + lexical audit,extension,,foreign
q3526352,Q3526352,जॅक रिचर्ड्स,Jack Richards,क्लिफ्टन जेम्स रिचर्ड्स,Clifton James Richards,mr,alias_observed,3,alias,alias,False,Q12299841|Q2826107|Q41583,Q145,same-QID observed-name provenance + lexical audit,extension,,foreign
q3531354,Q3531354,टोनी हिल,Tony Hill,अँथोनी लॉईड हिल,Anthony Lloyd Hill,mr,alias_observed,3,alias,alias,False,Q12299841|Q2143894,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q382919,Q382919,मनोएल फेरेझ दि काम्पोस सॅलेस,Manuel Ferraz de Campos Sales,मनोएल फेराझ दि कॅम्पोस सॅलेस,Manoel Ferraz de Campos Salles,mr,alias_observed,3,alias,alias,False,Q131512|Q40348|Q82955,Q155,same-QID observed-name provenance + lexical audit,extension,,foreign
q41523,Q41523,प्लूटार्क,Plutarch,प्लुटार्क,Plutarchus,mr,alias_observed,3,alias,alias,False,Q11774202|Q201788|Q36180|Q42603|Q4594605|Q4964182|Q864380,Q1747689,same-QID observed-name provenance + lexical audit,extension,,foreign
q46502,Q46502,हुआन सेबास्टियान व्हेरॉन,Juan Sebastián Verón,यॉन सॅबेस्टीयन वेरॉन,Juan Sebastian Veron,mr,alias_observed,3,alias,alias,False,Q937857,Q414,same-QID observed-name provenance + lexical audit,extension,,foreign
q485547,Q485547,औरंगजेब,Aurangzeb,औरन्गजेब,Aurungzebe,mr,alias_observed,3,alias,alias,False,Q116,,same-QID observed-name provenance + lexical audit,extension,,foreign
q4899341,Q4899341,बेव्हन कॉँग्डन,Bevan Congdon,बेव्हन अर्नेस्ट काँग्डन,Bevan Ernest Congdon,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q50020,Q50020,जॉन स्टुअर्ट मिल,John Stuart Mill,जे.एस. मिल,J. S. Mill,mr,alias_observed,3,alias,alias,False,Q1227195|Q16611574|Q188094|Q18814623|Q188958|Q2083925|Q27532437|Q36180|Q4964182|Q738142|Q82955,Q174193,same-QID observed-name provenance + lexical audit,extension,,foreign
q508255,Q508255,डॅनियेल अग्यै,Daniel Agyei,डॅनियेल नाना अग्यै,Daniel Yaw Agyei,mr,alias_observed,3,alias,alias,False,Q937857,Q117|Q29999,same-QID observed-name provenance + lexical audit,extension,,foreign
q5639010,Q5639010,हैडी टिफेन,Haidee Tiffen,हैडी मरी टिफेन,Haidee Maree Tiffen,mr,alias_observed,3,alias,alias,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q57072,Q57072,ऑट्टो स्टर्न,Otto Stern,ओटो स्टर्न,O. Stern,mr,alias_observed,3,alias,alias,False,Q1622272|Q169470|Q593644,Q183|Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q681723,Q681723,हान्सी क्रोन्ये,Hansie Cronje,वेसल जोहान्स क्रोन्ये,Wessel Johannes Cronje,mr,alias_observed,3,alias,alias,False,Q12299841,Q258,same-QID observed-name provenance + lexical audit,extension,,foreign
q33817,Q33817,सर एडमंड पर्सिव्हाल हिलरी,Sir Edmund Percival Hillary,एडमुन्ड हीलरी,Edmund Hillary,mr,alias_observed,3,alias,label,False,Q11900058|Q12362622|Q18814623|Q193391|Q852389|Q9149093,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q296183,Q296183,इगॉर व्हॅलेरीविच आंद्रीव,Igor Valeryevich Andreev,इगोर आन्द्रीव,Igor Andreev,mr,alias_observed,3,alias,label,False,Q10833314,Q159,same-QID observed-name provenance + lexical audit,extension,,foreign
q3520021,Q3520021,केप्लर वेसल्स,Kepler Wessels,केप्लर क्रिस्टोफेल वेसल्स,Kepler Christoffel Wessels,mr,alias_observed,3,alias,alias,False,Q12299841,Q258|Q408,same-QID observed-name provenance + lexical audit,extension,,foreign
q160852,Q160852,विल्यम इवार्ट ग्लॅडस्टोन,William Ewart Gladstone,विल्यम ग्लॅडस्टोन,William Gladstone,mr,alias_observed,3,alias,alias,False,Q193391|Q2285706|Q2732142|Q36180|Q82955,Q145|Q174193,same-QID observed-name provenance + lexical audit,extension,,foreign
q192245,Q192245,सुझन बी. अँथोनी,Susan B. Anthony,सूसन ब्राउनल एंथनी,Susan Brownell Anthony,mr,alias_observed,3,alias,alias,False,Q1021386|Q12526417|Q1476215|Q27532437|Q28692502|Q34074720|Q36180,Q30,same-QID observed-name provenance + lexical audit,extension,,foreign
q313140,Q313140,क्विन्सी ओवुसु-अबेयी,Quincy Owusu-Abeyie,क्विन्सी जेम्स ओवुसु-अबेयी,Quincy James Owusu-Abeyie,mr,alias_observed,3,alias,alias,False,Q937857,Q117|Q29999,same-QID observed-name provenance + lexical audit,extension,,foreign
q7421708,Q7421708,सॅरा जेड मॅकग्लाशान,Sara Jade McGlashan,सारा मॅकग्लाशान,Sara McGlashan,mr,alias_observed,3,alias,label,False,Q12299841,Q664,same-QID observed-name provenance + lexical audit,extension,,foreign
q157578,Q157578,अलेक्झांडर आर्किपेंको,Alexander Archipenko,अलेक्जेंडर पोर्फिरोविच आर्चिपेंको,Aleksandr Porfirevic Archipenko,mr,alias_observed,3,alias,alias,False,Q1028181|Q1281618|Q2079935|Q22343478|Q33231|Q5322166|Q627325|Q644687,Q30|Q34266,same-QID observed-name provenance + lexical audit,extension,,foreign
q370568,Q370568,उवा एल्डरसन एचिएजिले,Elderson Uwa Echiejile,उवा एल्डरसन एचीजीले,Elderson Uwa Echiéjilé,mr,alias_observed,3,alias,alias,False,Q937857,Q1033,same-QID observed-name provenance + lexical audit,extension,,foreign
